,Date,Season,Vụ nuôi,module_name,ao,Ngày thả,Time,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Amoni,Nitrat,Nitrit,Phosphate (PO43-),Silica,Canxi,Kali,Magie,Loại ao,Công nghệ nuôi,area,Giống tôm,Tuổi tôm,Con/Kg,Mực nước,Thay nước (cm),WQI,unit,size
985,2022-07-29,Rainy,Vụ 2-2022,B11,D4N4,13,8,30.15,7.89,27.66,27.5,95.1,6.12,127.0,40.0,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,272.0,317.0,896.0,Circle,Vèo 1,232.0,Vietuc,24.0,,75.0,0.0,0.66,Vụ 2-2022-B11-D4N4,2249.900188497749
986,2022-07-28,Rainy,Vụ 2-2022,B11,D4N4,12,8,29.96,7.77,28.31,28.08,94.2,5.96,127.0,45.0,336.0,5000.0,2.48,0.0,0.0,5.0,2.6,319.25,274.25,764.0,Circle,Vèo 1,232.0,Vietuc,23.0,,120.0,0.0,0.73,Vụ 2-2022-B11-D4N4,2476.893935209622
987,2022-07-27,Rainy,Vụ 2-2022,B11,D4N4,11,8,30.21,7.84,29.05,28.73,111.2,5.9,427.0,50.0,166.0,4500.0,1.96,0.0,0.0,2.04,3.95,290.0,315.0,990.0,Circle,Vèo 1,232.0,Vietuc,22.0,,80.0,0.0,0.65,Vụ 2-2022-B11-D4N4,2727.2515681236987
988,2022-07-26,Rainy,Vụ 2-2022,B11,D4N4,10,8,30.15,7.89,27.66,27.5,9.05,6.12,127.0,50.0,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,525.0,480.0,988.0,Circle,Vèo 1,232.0,Vietuc,21.0,,75.0,0.0,0.7,Vụ 2-2022-B11-D4N4,3003.3778723337396
989,2022-07-25,Rainy,Vụ 2-2022,B11,D4N4,9,8,29.5,7.8,28.83,28.54,9.05,5.95,326.0,40.0,167.0,5000.0,2.68,0.9,0.01,4.36,4.45,456.0,450.0,1020.0,Circle,Vèo 1,232.0,Vietuc,20.0,,120.0,20.0,0.69,Vụ 2-2022-B11-D4N4,3307.9251513170934
990,2022-07-24,Rainy,Vụ 2-2022,B11,D4N4,8,8,30.36,7.89,26.02,26.03,30.45,6.05,322.0,40.0,182.0,5000.0,3.2,2.0,0.0,0.2,3.45,284.0,305.0,956.0,Circle,Vèo 1,232.0,Vietuc,19.0,,80.0,0.0,0.69,Vụ 2-2022-B11-D4N4,3643.8187033693234
991,2022-07-23,Rainy,Vụ 2-2022,B11,D4N4,7,8,30.15,7.58,27.66,27.5,9.05,6.04,107.0,38.5,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,469.5,335.0,901.0,Circle,Vèo 1,232.0,Vietuc,17.0,,75.0,0.0,0.68,Vụ 2-2022-B11-D4N4,4422.882278030397
992,2022-07-22,Rainy,Vụ 2-2022,B11,D4N4,6,8,30.15,7.89,27.66,27.5,9.05,6.12,127.0,38.5,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,269.5,335.0,812.0,Circle,Vèo 1,232.0,Vietuc,17.0,,75.0,0.0,0.66,Vụ 2-2022-B11-D4N4,4422.882278030397
993,2022-07-21,Rainy,Vụ 2-2022,B11,D4N4,5,8,30.15,8.01,27.66,27.5,9.05,6.12,127.0,27.5,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,458.75,329.75,806.0,Circle,Vèo 1,232.0,Vietuc,16.0,,75.0,0.0,0.67,Vụ 2-2022-B11-D4N4,4873.535517546309
994,2022-07-20,Rainy,Vụ 2-2022,B11,D4N4,4,8,30.15,7.89,27.66,27.5,17.87,6.12,127.0,40.0,179.0,4500.0,2.4,0.0,0.0,0.6,9.6,469.0,340.0,880.0,Circle,Vèo 1,232.0,Vietuc,15.0,,75.0,0.0,0.68,Vụ 2-2022-B11-D4N4,5370.5733432335255
995,2022-07-19,Rainy,Vụ 2-2022,B11,D4N4,3,8,30.03,8.2,27.4,27.26,10.21,6.29,127.0,45.0,162.0,4500.0,2.04,0.0,0.02,1.7,3.55,391.25,329.0,690.0,Circle,Vèo 1,232.0,Vietuc,14.0,,80.0,0.0,0.68,Vụ 2-2022-B11-D4N4,5918.770001997702
996,2022-07-18,Rainy,Vụ 2-2022,B11,D4N4,2,8,30.03,8.2,27.4,27.26,4.73,6.29,122.0,27.5,182.0,5000.0,3.2,2.0,0.0,0.2,3.45,310.0,260.0,723.0,Circle,Vèo 1,232.0,Vietuc,13.0,,80.0,0.0,0.68,Vụ 2-2022-B11-D4N4,6523.391141776555
997,2022-07-17,Rainy,Vụ 2-2022,B11,D4N4,1,8,30.44,8.22,27.51,27.35,30.45,6.12,132.0,45.0,177.0,4500.0,3.8,0.0,0.01,1.3,4.35,319.25,274.25,764.0,Circle,Vèo 1,232.0,Vietuc,12.0,,65.0,0.0,0.67,Vụ 2-2022-B11-D4N4,7190.24439019217
998,2022-08-29,Rainy,Vụ 2-2022,B11,D5N5,44,8,29.72,8.11,23.53,23.78,103.7,6.47,422.0,20.0,112.0,4000.0,1.56,0.0,0.01,4.25,1.75,391.25,329.0,690.0,Circle,Nuôi 1,834.0,Vietuc,55.0,290.75,60.0,0.0,0.66,Vụ 2-2022-B11-D5N5,150.33406363313972
999,2022-08-28,Rainy,Vụ 2-2022,B11,D5N5,43,8,29.38,7.92,23.33,23.6,94.2,6.1,301.0,20.3,122.0,4000.0,3.32,0.0,0.0,3.18,2.7,422.5,341.5,799.25,Circle,Nuôi 1,834.0,Vietuc,54.0,,80.0,20.0,0.67,Vụ 2-2022-B11-D5N5,161.22483514895166
1000,2022-08-27,Rainy,Vụ 2-2022,B11,D5N5,42,8,28.46,7.88,22.9,23.21,111.2,6.23,398.0,22.0,127.0,4000.0,2.2,0.0,0.0,0.7,4.4,431.75,393.75,709.0,Circle,Nuôi 1,834.0,Vietuc,53.0,,60.0,0.0,0.67,Vụ 2-2022-B11-D5N5,173.2365659424331
1001,2022-08-26,Rainy,Vụ 2-2022,B11,D5N5,41,8,28.88,7.8,23.82,24.05,111.2,6.21,606.0,18.7,125.0,4000.0,0.96,0.0,0.0,0.32,4.75,501.25,351.25,1277.5,Circle,Nuôi 1,834.0,Vietuc,52.0,,65.0,10.0,0.67,Vụ 2-2022-B11-D5N5,186.4846334871055
1002,2022-08-25,Rainy,Vụ 2-2022,B11,D5N5,40,8,29.1,8.04,20.96,21.42,166.5,6.18,596.0,20.0,142.0,4000.0,1.64,0.0,0.01,0.06,4.75,404.25,350.5,801.0,Circle,Nuôi 1,834.0,Vietuc,51.0,,70.0,0.0,0.66,Vụ 2-2022-B11-D5N5,201.09629076495978
1003,2022-08-24,Rainy,Vụ 2-2022,B11,D5N5,39,8,29.83,7.96,23.51,23.76,171.6,6.33,398.0,22.1,154.0,4000.0,0.96,0.2,0.02,2.94,5.25,467.25,363.0,670.0,Circle,Nuôi 1,834.0,Vietuc,50.0,371.66,80.0,0.0,0.67,Vụ 2-2022-B11-D5N5,217.21188858219244
1004,2022-08-23,Rainy,Vụ 2-2022,B11,D5N5,38,8,29.82,7.88,23.95,24.16,137.6,6.24,468.0,21.0,138.0,5000.0,0.88,0.0,0.0,3.82,9.05,485.25,361.25,520.0,Circle,Nuôi 1,834.0,Vietuc,49.0,,70.0,0.0,0.67,Vụ 2-2022-B11-D5N5,234.98622369477545
1005,2022-08-22,Rainy,Vụ 2-2022,B11,D5N5,37,8,29.11,7.83,23.7,23.94,95.1,6.12,305.0,20.6,124.0,4000.0,2.28,0.0,0.02,0.8,6.0,508.75,371.5,901.0,Circle,Nuôi 1,834.0,Vietuc,48.0,,70.0,20.0,0.67,Vụ 2-2022-B11-D5N5,254.590025693146
1006,2022-08-21,Rainy,Vụ 2-2022,B11,D5N5,36,8,29.44,7.73,23.3,23.57,173.3,6.04,295.0,22.0,111.0,4000.0,1.44,0.0,0.01,1.12,9.8,378.0,338.25,690.0,Circle,Nuôi 1,834.0,Vietuc,47.0,,80.0,0.0,0.64,Vụ 2-2022-B11-D5N5,276.211596928137
1007,2022-08-20,Rainy,Vụ 2-2022,B11,D5N5,35,8,29.69,7.71,23.8,24.03,68.66,5.98,484.0,22.5,124.0,4500.0,2.68,0.0,0.01,1.44,6.4,469.5,364.25,750.0,Circle,Nuôi 1,834.0,Vietuc,46.0,,70.0,10.0,0.67,Vụ 2-2022-B11-D5N5,300.05862123029283
1008,2022-08-19,Rainy,Vụ 2-2022,B11,D5N5,34,8,29.68,7.64,23.73,23.96,103.7,5.93,466.0,21.0,117.0,4000.0,0.92,0.0,0.0,1.56,6.4,376.25,286.0,1102.75,Circle,Nuôi 1,834.0,Vietuc,45.0,531.95,70.0,0.0,0.65,Vụ 2-2022-B11-D5N5,326.3601587960406
1009,2022-08-18,Rainy,Vụ 2-2022,B11,D5N5,33,8,29.11,7.63,25.3,23.58,118.0,6.15,488.0,20.5,127.0,4500.0,0.48,0.0,0.0,1.5,6.3,325.75,281.75,500.0,Circle,Nuôi 1,834.0,Vietuc,44.0,,70.0,0.0,0.64,Vụ 2-2022-B11-D5N5,355.36884640239765
1010,2022-08-17,Rainy,Vụ 2-2022,B11,D5N5,32,8,28.98,7.64,26.39,26.37,72.1,5.64,456.0,31.0,153.0,5000.0,2.8,0.0,0.0,1.78,4.5,377.0,286.0,560.0,Circle,Nuôi 1,834.0,Vietuc,43.0,,70.0,0.0,0.66,Vụ 2-2022-B11-D5N5,387.36332408415507
1011,2022-08-16,Rainy,Vụ 2-2022,B11,D5N5,31,8,28.55,7.64,26.42,26.4,102.7,5.72,412.0,22.6,159.0,4500.0,1.92,0.0,0.01,1.1,3.15,357.75,340.75,990.0,Circle,Nuôi 1,834.0,Vietuc,42.0,,80.0,0.0,0.66,Vụ 2-2022-B11-D5N5,422.65091158274043
1012,2022-08-15,Rainy,Vụ 2-2022,B11,D5N5,30,8,29.59,7.59,27.05,26.96,139.3,5.27,367.0,32.0,158.0,4500.0,2.96,0.0,0.0,1.3,3.8,392.0,353.25,1021.75,Circle,Nuôi 1,834.0,Vietuc,41.0,,80.0,0.0,0.66,Vụ 2-2022-B11-D5N5,461.5705602751248
1013,2022-08-14,Rainy,Vụ 2-2022,B11,D5N5,29,8,29.5,7.73,27.24,27.13,109.5,5.79,177.0,35.1,169.0,4500.0,0.68,0.0,0.0,1.52,3.7,384.0,329.25,670.0,Circle,Nuôi 1,834.0,Vietuc,40.0,,70.0,0.0,0.67,Vụ 2-2022-B11-D5N5,504.49610893722416
1014,2022-08-13,Rainy,Vụ 2-2022,B11,D5N5,28,8,28.66,7.87,27.19,27.09,90.8,5.95,300.0,38.0,159.0,4500.0,0.92,0.0,0.0,0.1,7.55,319.25,274.25,764.0,Circle,Nuôi 1,834.0,Vietuc,39.0,,70.0,0.0,0.65,Vụ 2-2022-B11-D5N5,551.8398746147087
1015,2022-08-12,Rainy,Vụ 2-2022,B11,D5N5,27,8,27.05,7.94,27.24,27.15,89.1,6.34,168.0,50.0,177.0,4500.0,2.2,0.0,0.0,1.7,4.85,338.75,279.75,690.0,Circle,Nuôi 1,834.0,Vietuc,38.0,,70.0,10.0,0.67,Vụ 2-2022-B11-D5N5,604.0566130929661
1016,2022-08-11,Rainy,Vụ 2-2022,B11,D5N5,26,8,28.02,7.96,27.66,27.51,83.2,6.09,150.0,48.0,173.0,4500.0,2.56,0.0,0.0,0.4,3.35,367.5,299.5,1052.75,Circle,Nuôi 1,834.0,Vietuc,37.0,,60.0,0.0,0.68,Vụ 2-2022-B11-D5N5,661.6478870081174
1017,2022-08-10,Rainy,Vụ 2-2022,B11,D5N5,25,8,27.49,7.93,27.76,27.6,32.1,6.13,113.0,50.0,175.0,5000.0,1.96,0.0,0.01,2.0,4.3,350.75,302.0,1062.75,Circle,Nuôi 1,834.0,Vietuc,36.0,,90.0,10.0,0.69,Vụ 2-2022-B11-D5N5,725.166883556533
1018,2022-08-09,Rainy,Vụ 2-2022,B11,D5N5,24,8,27.19,7.91,27.64,27.51,97.6,6.14,148.0,48.0,175.0,5000.0,3.2,0.0,0.0,1.12,5.6,361.25,297.5,1052.5,Circle,Nuôi 1,834.0,Vietuc,35.0,,80.0,0.0,0.68,Vụ 2-2022-B11-D5N5,795.2237280788798
1019,2022-08-08,Rainy,Vụ 2-2022,B11,D5N5,23,8,27.71,7.92,28.91,28.63,61.77,6.11,268.0,50.0,175.0,5000.0,0.32,0.0,0.0,1.42,8.85,382.0,310.75,1083.5,Circle,Nuôi 1,834.0,Vietuc,34.0,,90.0,0.0,0.67,Vụ 2-2022-B11-D5N5,872.4913445577919
1020,2022-08-07,Rainy,Vụ 2-2022,B11,D5N5,22,8,28.43,7.87,28.86,29.57,166.5,6.01,110.0,50.0,176.0,5000.0,0.44,2.4,0.0,2.32,2.85,506.2,509.0,1050.0,Circle,Nuôi 1,834.0,Vietuc,33.0,,70.0,10.0,0.7,Vụ 2-2022-B11-D5N5,957.7119193215862
1021,2022-08-06,Rainy,Vụ 2-2022,B11,D5N5,21,8,28.79,8.0,28.65,28.39,171.6,6.05,20.0,50.0,167.0,4500.0,0.76,0.0,0.02,0.88,7.65,328.0,284.0,688.0,Circle,Nuôi 1,834.0,Vietuc,32.0,,110.0,0.0,0.65,Vụ 2-2022-B11-D5N5,1051.7040300404874
1022,2022-08-05,Rainy,Vụ 2-2022,B11,D5N5,20,8,29.36,8.01,29.5,30.13,17.87,5.86,71.0,50.0,163.0,5000.0,0.68,0.6,0.0,2.78,12.0,338.75,279.75,690.0,Circle,Nuôi 1,834.0,Vietuc,31.0,,70.0,0.0,0.65,Vụ 2-2022-B11-D5N5,1155.3705084922087
1023,2022-08-04,Rainy,Vụ 2-2022,B11,D5N5,19,8,29.53,8.07,29.31,28.96,115.4,6.04,309.0,50.0,191.0,4500.0,11.28,0.0,0.01,2.52,3.65,310.0,260.0,723.0,Circle,Nuôi 1,834.0,Vietuc,30.0,,80.0,0.0,0.65,Vụ 2-2022-B11-D5N5,1269.7071126219007
1024,2022-08-03,Rainy,Vụ 2-2022,B11,D5N5,18,8,30.06,8.18,29.18,28.85,159.7,6.03,64.0,50.0,155.0,5000.0,0.48,0.1,0.0,2.9,5.95,394.0,349.75,1282.5,Circle,Nuôi 1,834.0,Vietuc,29.0,1600.0,90.0,10.0,0.68,Vụ 2-2022-B11-D5N5,1395.8120911950675
1025,2022-08-02,Rainy,Vụ 2-2022,B11,D5N5,17,8,29.23,7.81,28.73,28.45,87.4,6.04,408.0,42.0,155.0,4500.0,0.44,0.0,0.0,2.46,3.85,381.75,340.75,1249.5,Circle,Vèo 1,232.0,Vietuc,28.0,,120.0,0.0,0.66,Vụ 2-2022-B11-D5N5,1534.8967329157585
1026,2022-08-01,Rainy,Vụ 2-2022,B11,D5N5,16,8,29.58,7.83,28.85,28.55,61.77,6.05,274.0,45.0,154.0,5000.0,1.44,0.0,0.0,1.26,3.45,319.25,374.25,764.0,Circle,Vèo 1,232.0,Vietuc,27.0,,120.0,0.0,0.67,Vụ 2-2022-B11-D5N5,1688.2970013385418
1027,2022-07-31,Rainy,Vụ 2-2022,B11,D5N5,15,8,30.29,7.84,29.02,28.7,139.3,5.85,437.0,35.4,164.0,4500.0,0.88,0.0,0.03,2.32,3.15,425.0,480.0,988.0,Circle,Vèo 1,232.0,Vietuc,26.0,,80.0,0.0,0.66,Vụ 2-2022-B11-D5N5,1857.4863673322225
1028,2022-07-30,Rainy,Vụ 2-2022,B11,D5N5,14,8,30.12,7.85,29.1,28.78,137.6,5.86,360.0,35.4,184.0,5000.0,2.8,2.0,0.0,0.4,3.0,290.0,315.0,916.0,Circle,Vèo 1,232.0,Vietuc,25.0,,80.0,0.0,0.66,Vụ 2-2022-B11-D5N5,2044.089962356259
1029,2022-07-29,Rainy,Vụ 2-2022,B11,D5N5,13,8,30.21,7.84,29.05,28.73,106.1,5.9,427.0,48.5,166.0,4500.0,1.96,0.0,0.0,2.04,3.95,328.0,284.0,688.0,Circle,Vèo 1,232.0,Vietuc,24.0,,75.0,0.0,0.65,Vụ 2-2022-B11-D5N5,2249.900188497749
1030,2022-07-28,Rainy,Vụ 2-2022,B11,D5N5,12,8,29.58,7.83,28.85,28.55,130.0,6.05,438.0,50.0,154.0,5000.0,1.44,0.0,0.0,1.26,3.45,328.0,284.0,688.0,Circle,Vèo 1,232.0,Vietuc,23.0,,120.0,10.0,0.65,Vụ 2-2022-B11-D5N5,2476.893935209622
1031,2022-07-27,Rainy,Vụ 2-2022,B11,D5N5,11,8,30.29,7.84,29.02,28.7,137.6,5.85,437.0,45.0,164.0,4500.0,0.88,0.0,0.03,2.32,3.15,338.75,279.75,690.0,Circle,Vèo 1,232.0,Vietuc,22.0,,80.0,10.0,0.64,Vụ 2-2022-B11-D5N5,2727.2515681236987
1032,2022-07-26,Rainy,Vụ 2-2022,B11,D5N5,10,8,32.01,7.93,28.98,28.65,51.35,5.7,169.0,48.0,188.0,5000.0,2.6,0.0,0.04,1.5,6.6,357.4,342.8,1036.0,Circle,Vèo 1,232.0,Vietuc,21.0,,75.0,0.0,0.68,Vụ 2-2022-B11-D5N5,3003.3778723337396
1033,2022-07-25,Rainy,Vụ 2-2022,B11,D5N5,9,8,29.23,7.81,28.73,28.45,10.21,6.04,408.0,35.4,155.0,4500.0,0.44,0.0,0.0,2.46,3.85,394.0,349.75,705.0,Circle,Vèo 1,232.0,Vietuc,20.0,,120.0,20.0,0.66,Vụ 2-2022-B11-D5N5,3307.9251513170934
1034,2022-07-24,Rainy,Vụ 2-2022,B11,D5N5,8,8,30.12,7.85,29.1,28.78,63.84,5.86,360.0,45.0,184.0,5000.0,2.8,2.0,0.0,0.4,2.6,290.0,315.0,916.0,Circle,Vèo 1,232.0,Vietuc,19.0,,80.0,10.0,0.67,Vụ 2-2022-B11-D5N5,3643.8187033693234
1035,2022-07-23,Rainy,Vụ 2-2022,B11,D5N5,7,8,29.12,7.85,29.49,28.78,68.41,5.86,260.0,45.0,184.0,5000.0,2.8,2.0,0.0,0.4,2.6,290.0,215.0,716.0,Circle,Vèo 1,232.0,Vietuc,19.0,,80.0,10.0,0.66,Vụ 2-2022-B11-D5N5,3643.8187033693234
1036,2022-07-22,Rainy,Vụ 2-2022,B11,D5N5,6,8,31.18,7.89,26.97,26.87,17.87,5.56,317.0,48.0,180.0,4500.0,4.0,0.0,0.0,1.3,1.85,488.5,370.5,788.0,Circle,Vèo 1,232.0,Vietuc,17.0,,75.0,0.0,0.69,Vụ 2-2022-B11-D5N5,4422.882278030397
1037,2022-07-21,Rainy,Vụ 2-2022,B11,D5N5,5,8,30.35,7.89,27.94,27.74,9.05,6.13,97.0,45.0,142.0,3000.0,11.35,3.0,4.1,5.5,2.15,495.0,510.5,1004.0,Circle,Vèo 1,232.0,Vietuc,16.0,,75.0,0.0,0.65,Vụ 2-2022-B11-D5N5,4873.535517546309
1038,2022-07-20,Rainy,Vụ 2-2022,B11,D5N5,4,8,31.18,7.89,26.97,26.87,10.21,6.01,95.0,35.0,141.0,3000.0,12.35,4.4,1.96,5.6,2.75,431.75,393.75,709.0,Circle,Vèo 1,232.0,Vietuc,15.0,,75.0,0.0,0.63,Vụ 2-2022-B11-D5N5,5370.5733432335255
1039,2022-07-19,Rainy,Vụ 2-2022,B11,D5N5,3,8,30.03,8.2,27.4,27.26,10.21,6.29,193.0,34.0,165.0,5000.0,1.6,0.0,0.01,0.9,2.1,357.4,342.8,1036.0,Circle,Vèo 1,232.0,Vietuc,14.0,,80.0,0.0,0.7,Vụ 2-2022-B11-D5N5,5918.770001997702
1040,2022-07-18,Rainy,Vụ 2-2022,B11,D5N5,2,8,30.03,8.2,27.4,27.26,92.5,6.29,168.0,33.0,163.0,4500.0,1.88,0.0,0.01,0.8,1.2,328.0,284.0,688.0,Circle,Vèo 1,232.0,Vietuc,13.0,,80.0,0.0,0.67,Vụ 2-2022-B11-D5N5,6523.391141776555
1041,2022-07-17,Rainy,Vụ 2-2022,B11,D5N5,1,8,30.03,8.2,27.4,27.26,5.31,6.29,187.0,28.0,177.0,5000.0,2.92,0.0,0.0,1.1,5.1,338.75,279.75,690.0,Circle,Vèo 1,232.0,Vietuc,12.0,,70.0,0.0,0.68,Vụ 2-2022-B11-D5N5,7190.24439019217
1042,2022-08-19,Rainy,Vụ 2-2022,B4,D3N5,60,8,29.19,7.6,25.75,25.8,36.93,4.87,414.0,29.1,167.0,4000.0,6.6,4.8,0.09,2.34,6.0,338.75,279.75,690.0,Rectangle,Nuôi 1,1785.0,Vietuc,72.0,80.0,100.0,0.0,0.63,Vụ 2-2022-B4-D3N5,64.53306841607272
1043,2022-08-18,Rainy,Vụ 2-2022,B4,D3N5,59,8,28.97,7.5,25.66,25.71,63.25,5.12,434.0,22.0,162.0,4000.0,10.35,0.2,0.18,0.22,8.9,371.5,364.75,1285.0,Rectangle,Nuôi 1,1785.0,Vietuc,71.0,,80.0,10.0,0.65,Vụ 2-2022-B4-D3N5,66.59256278295142
1044,2022-08-17,Rainy,Vụ 2-2022,B4,D3N5,58,8,28.49,7.6,28.61,28.35,53.5,5.14,424.0,20.1,151.0,4500.0,6.65,0.0,0.03,0.74,5.65,506.2,509.0,1050.0,Rectangle,Nuôi 1,1785.0,Vietuc,70.0,,130.0,0.0,0.66,Vụ 2-2022-B4-D3N5,68.86403564139141
1045,2022-08-16,Rainy,Vụ 2-2022,B4,D3N5,57,8,28.09,7.6,28.19,27.99,21.88,5.32,414.0,21.0,141.0,4500.0,10.4,0.0,0.15,2.6,4.65,395.0,510.5,1004.0,Rectangle,Nuôi 1,1785.0,Vietuc,69.0,88.0,70.0,10.0,0.65,Vụ 2-2022-B4-D3N5,71.369305395758
1046,2022-08-15,Rainy,Vụ 2-2022,B4,D3N5,56,8,28.83,7.6,27.98,27.79,63.74,5.39,474.0,26.1,141.0,4500.0,7.12,0.0,0.03,12.25,3.4,525.0,480.0,988.0,Rectangle,Nuôi 1,1785.0,Vietuc,68.0,,130.0,0.0,0.66,Vụ 2-2022-B4-D3N5,74.13243616301475
1047,2022-08-14,Rainy,Vụ 2-2022,B4,D3N5,55,8,29.48,7.3,28.04,27.84,63.3,5.41,398.0,20.0,162.0,4000.0,6.28,0.6,0.13,7.4,5.5,469.0,340.0,880.0,Rectangle,Nuôi 1,1785.0,Vietuc,67.0,,80.0,35.0,0.64,Vụ 2-2022-B4-D3N5,77.17996891818142
1048,2022-08-13,Rainy,Vụ 2-2022,B4,D3N5,54,8,28.66,7.3,27.91,27.73,40.85,5.46,443.0,20.1,141.0,4500.0,5.76,2.3,0.02,4.58,4.15,319.25,374.25,764.0,Rectangle,Nuôi 1,1785.0,Vietuc,66.0,,130.0,0.0,0.63,Vụ 2-2022-B4-D3N5,80.54117643100378
1049,2022-08-12,Rainy,Vụ 2-2022,B4,D3N5,53,8,26.67,7.3,27.39,27.29,93.62,5.65,305.0,22.0,159.0,4500.0,3.8,0.95,0.08,2.66,4.75,378.0,338.25,1239.5,Rectangle,Nuôi 1,1785.0,Vietuc,65.0,106.16,70.0,0.0,0.65,Vụ 2-2022-B4-D3N5,84.24834444260256
1050,2022-08-11,Rainy,Vụ 2-2022,B4,D3N5,52,8,27.55,7.3,28.03,27.84,72.68,5.47,474.0,25.6,153.0,4000.0,5.96,0.1,0.02,8.9,3.9,279.75,338.75,690.0,Rectangle,Nuôi 1,1785.0,Vietuc,64.0,,130.0,0.0,0.62,Vụ 2-2022-B4-D3N5,88.33708178291674
1051,2022-08-10,Rainy,Vụ 2-2022,B4,D3N5,51,8,27.09,7.3,27.66,27.53,94.59,5.52,722.0,22.0,157.0,4500.0,6.56,0.0,0.08,0.6,4.55,417.0,381.25,1350.0,Rectangle,Nuôi 1,1785.0,Vietuc,63.0,110.35,80.0,10.0,0.64,Vụ 2-2022-B4-D3N5,92.84666240774243
1052,2022-08-09,Rainy,Vụ 2-2022,B4,D3N5,50,8,26.61,7.3,27.79,27.65,71.56,6.2,610.0,18.6,140.0,4000.0,3.88,0.0,0.0,1.64,4.5,506.2,509.0,1050.0,Rectangle,Nuôi 1,1785.0,Vietuc,62.0,,130.0,0.0,0.64,Vụ 2-2022-B4-D3N5,97.82040264077011
1053,2022-08-08,Rainy,Vụ 2-2022,B4,D3N5,49,8,27.4,7.3,29.23,28.91,74.83,5.24,554.0,22.0,147.0,4500.0,4.04,0.0,0.05,2.52,7.35,483.5,354.25,1282.5,Rectangle,Nuôi 1,1785.0,Vietuc,61.0,120.48,150.0,10.0,0.63,Vụ 2-2022-B4-D3N5,103.30607724418061
1054,2022-08-07,Rainy,Vụ 2-2022,B4,D3N5,48,8,27.67,7.3,29.82,29.43,68.34,5.24,354.0,25.5,127.0,4500.0,2.6,0.3,0.08,1.18,2.6,328.0,284.0,688.0,Rectangle,Nuôi 1,1785.0,Vietuc,60.0,,130.0,10.0,0.61,Vụ 2-2022-B4-D3N5,109.35637831432405
1055,2022-08-06,Rainy,Vụ 2-2022,B4,D3N5,47,8,28.16,7.4,29.19,28.87,41.29,5.46,428.0,21.0,139.0,4500.0,2.12,0.0,0.05,1.52,6.05,414.75,367.75,1345.0,Rectangle,Nuôi 1,1785.0,Vietuc,59.0,130.0,80.0,0.0,0.64,Vụ 2-2022-B4-D3N5,116.02942141035837
1056,2022-08-05,Rainy,Vụ 2-2022,B4,D3N5,46,8,28.67,7.6,31.53,30.92,38.0,5.83,427.0,26.8,123.0,4500.0,1.76,0.0,0.0,0.5,6.25,319.25,274.25,764.0,Rectangle,Nuôi 1,1785.0,Vietuc,58.0,,130.0,10.0,0.61,Vụ 2-2022-B4-D3N5,123.38930377741465
1057,2022-08-04,Rainy,Vụ 2-2022,B4,D3N5,45,8,29.1,7.6,31.58,30.97,47.31,5.14,522.0,21.0,131.0,4500.0,3.2,0.0,0.04,0.24,4.45,452.75,343.25,1260.0,Rectangle,Nuôi 1,1785.0,Vietuc,57.0,,80.0,10.0,0.62,Vụ 2-2022-B4-D3N5,131.50672002624685
1058,2022-08-03,Rainy,Vụ 2-2022,B4,D3N5,44,8,29.77,7.5,32.06,31.37,31.43,5.84,574.0,28.8,130.0,4500.0,3.12,0.3,0.04,1.38,5.75,338.75,279.75,690.0,Rectangle,Nuôi 1,1785.0,Vietuc,56.0,,120.0,0.0,0.6,Vụ 2-2022-B4-D3N5,140.45964118321362
1059,2022-08-02,Rainy,Vụ 2-2022,B4,D3N5,43,8,29.59,7.3,32.3,31.58,69.33,5.02,367.0,20.0,129.0,4500.0,2.0,0.0,0.03,2.46,8.25,469.5,335.0,915.25,Rectangle,Nuôi 1,1785.0,Vietuc,55.0,,80.0,15.0,0.6,Vụ 2-2022-B4-D3N5,150.33406363313972
1060,2022-08-01,Rainy,Vụ 2-2022,B4,D3N5,42,8,29.65,7.3,26.48,31.74,45.72,4.61,498.0,21.0,137.0,5000.0,2.44,0.0,0.03,2.4,4.9,467.75,345.25,1243.5,Rectangle,Nuôi 1,1785.0,Vietuc,54.0,,80.0,0.0,0.65,Vụ 2-2022-B4-D3N5,161.22483514895166
1061,2022-07-31,Rainy,Vụ 2-2022,B4,D3N5,41,8,30.04,7.3,26.01,31.95,38.87,5.22,396.0,21.0,123.0,5000.0,2.04,0.0,0.01,1.62,4.45,419.25,374.25,764.0,Rectangle,Nuôi 1,1785.0,Vietuc,53.0,,115.0,10.0,0.65,Vụ 2-2022-B4-D3N5,173.2365659424331
1062,2022-07-30,Rainy,Vụ 2-2022,B4,D3N5,40,8,30.48,7.6,27.0,70.27,48.54,6.44,230.0,20.0,148.0,5000.0,3.2,2.0,0.0,0.4,2.6,452.75,343.25,860.0,Rectangle,Nuôi 1,1785.0,Vietuc,52.0,239.65,100.0,10.0,0.64,Vụ 2-2022-B4-D3N5,186.4846334871055
